fight_id,fight_date,a_fighter_name,b_fighter_name,a_odds,b_odds,chosen_side,chosen_prob,chosen_odds,edge,bet_placed
3b05a4ced6dd74f5,2024-02-24,Brian Ortega,Yair Rodriguez,1.60241,2.4,b,0.7407,2.4,0.3241,1
50dae6b76c9c6490,2024-02-24,Erik Silva,Muhammad Naimov,5.1,1.181818,b,1.0,1.1818,0.1538,1
50dae6b76c9c6490,2024-02-24,Muhammad Naimov,Erik Silva,5.1,1.181818,a,1.0,5.1,0.8039,1
673a156925dfb31d,2024-02-24,Manuel Torres,Chris Duncan,1.588235,2.42,a,1.0,1.5882,0.3704,1
673a156925dfb31d,2024-02-24,Chris Duncan,Manuel Torres,1.588235,2.42,b,1.0,2.42,0.5868,1
6e4acb2aaa2cee56,2024-02-24,Yazmin Jauregui,Sam Hughes,1.125,6.5,a,0.6667,1.125,-0.2222,0
6e4acb2aaa2cee56,2024-02-24,Sam Hughes,Yazmin Jauregui,1.125,6.5,b,0.7143,6.5,0.5604,1
74f5cbecac011abb,2024-02-24,Brandon Moreno,Brandon Royval,3.45,1.327869,a,0.6923,3.45,0.4025,1
74f5cbecac011abb,2024-02-24,Brandon Royval,Brandon Moreno,3.45,1.327869,b,0.6667,1.3279,-0.0864,0
93ddc6b233d1956a,2024-02-24,Victor Altamirano,Felipe dos Santos,1.350877,3.3,a,0.5,1.3509,-0.2403,0
93ddc6b233d1956a,2024-02-24,Felipe dos Santos,Victor Altamirano,1.350877,3.3,b,0.4444,3.3,0.1414,1
a376f6d5806d0c90,2024-02-24,Claudio Puelles,Fares Ziam,1.458716,2.8,a,0.7143,1.4587,0.0288,0
a376f6d5806d0c90,2024-02-24,Fares Ziam,Claudio Puelles,1.458716,2.8,a,0.6923,1.4587,0.0068,0
d1d3b6ab8a56e973,2024-02-24,Jesus Aguilar,Mateus Mendonca,1.740741,2.14,a,0.5,1.7407,-0.0745,0
d1d3b6ab8a56e973,2024-02-24,Mateus Mendonca,Jesus Aguilar,1.740741,2.14,b,0.6,2.14,0.1327,1
ecbece0cbd60029e,2024-02-24,Daniel Zellhuber,Francisco Prado,3.7,1.294118,a,0.6667,3.7,0.3964,1
ecbece0cbd60029e,2024-02-24,Francisco Prado,Daniel Zellhuber,3.7,1.294118,b,0.7143,1.2941,-0.0584,0
024beecfd3f0ed7a,2024-03-02,Matt Schnell,Steve Erceg,1.206186,4.7,b,1.0,4.7,0.7872,1
024beecfd3f0ed7a,2024-03-02,Steve Erceg,Matt Schnell,1.206186,4.7,a,1.0,1.2062,0.1709,1
32bd7ed48f5aea7e,2024-03-02,Eryk Anders,Jamie Pickett,5.0,1.186916,a,0.4667,5.0,0.2667,1
32bd7ed48f5aea7e,2024-03-02,Jamie Pickett,Eryk Anders,5.0,1.186916,b,0.4839,1.1869,-0.3586,0
3ea7d69a1238f26a,2024-03-02,Christian Leroy Duncan,Claudio Ribeiro,4.2,1.243902,a,0.6667,4.2,0.4286,1
3ea7d69a1238f26a,2024-03-02,Claudio Ribeiro,Christian Leroy Duncan,4.2,1.243902,b,0.7143,1.2439,-0.0896,0
5a82757b553c40fc,2024-03-02,Alex Perez,Muhammad Mokaev,1.243902,4.2,b,1.0,4.2,0.7619,1
5a82757b553c40fc,2024-03-02,Muhammad Mokaev,Alex Perez,1.243902,4.2,a,1.0,1.2439,0.1961,1
838fd9d2b14e0790,2024-03-02,Jairzinho Rozenstruik,Shamil Gaziev,2.5,1.555556,b,1.0,1.5556,0.3571,1
838fd9d2b14e0790,2024-03-02,Shamil Gaziev,Jairzinho Rozenstruik,2.5,1.555556,a,0.6667,2.5,0.2667,1
a7d397cd0f2ac93a,2024-03-02,Aiemann Zahabi,Javid Basharat,6.5,1.125,b,1.0,1.125,0.1111,1
a7d397cd0f2ac93a,2024-03-02,Javid Basharat,Aiemann Zahabi,6.5,1.125,a,0.8571,6.5,0.7033,1
df3cc5ec78d05a71,2024-03-02,Vitor Petrino,Tyson Pedro,4.5,1.21978,a,1.0,4.5,0.7778,1
df3cc5ec78d05a71,2024-03-02,Tyson Pedro,Vitor Petrino,4.5,1.21978,b,1.0,1.2198,0.1802,1
0133019a4f1055ee,2024-03-09,Curtis Blaydes,Jailton Almeida,1.740741,2.14,b,1.0,2.14,0.5327,1
0133019a4f1055ee,2024-03-09,Jailton Almeida,Curtis Blaydes,1.740741,2.14,a,0.9231,1.7407,0.3486,1
33658a3ca932d15d,2024-03-09,Katlyn Cerminara,Maycee Barber,1.540541,2.54,b,0.8,2.54,0.4063,1
33658a3ca932d15d,2024-03-09,Maycee Barber,Katlyn Cerminara,1.540541,2.54,a,0.8095,1.5405,0.1604,1
68f7f992603192c6,2024-03-09,Gilbert Burns,Jack Della Maddalena,2.42,1.588235,b,1.0,1.5882,0.3704,1
68f7f992603192c6,2024-03-09,Jack Della Maddalena,Gilbert Burns,2.42,1.588235,a,1.0,2.42,0.5868,1
6e73ebbd089aff5e,2024-03-09,Dustin Poirier,Benoit Saint Denis,2.8,1.458716,b,0.8333,1.4587,0.1478,1
6e73ebbd089aff5e,2024-03-09,Benoit Saint Denis,Dustin Poirier,2.8,1.458716,a,0.7692,2.8,0.4121,1
7bc7af11050e861b,2024-03-09,Ion Cutelaba,Philipe Lins,2.14,1.740741,b,0.6,1.7407,0.0255,0
7bc7af11050e861b,2024-03-09,Philipe Lins,Ion Cutelaba,2.14,1.740741,a,0.6364,2.14,0.1691,1
894c44c3d04aaf6f,2024-03-09,Sean O'Malley,Marlon Vera,3.35,1.344828,a,0.9,3.35,0.6015,1
894c44c3d04aaf6f,2024-03-09,Marlon Vera,Sean O'Malley,3.35,1.344828,b,0.9048,1.3448,0.1612,1
8baff440b82afd2b,2024-03-09,Mateusz Gamrot,Rafael Dos Anjos,4.7,1.206186,a,0.75,4.7,0.5372,1
8baff440b82afd2b,2024-03-09,Rafael Dos Anjos,Mateusz Gamrot,4.7,1.206186,b,0.7647,1.2062,-0.0644,0
9861b6d04e6ed43c,2024-03-09,Petr Yan,Song Yadong,1.645161,2.3,b,0.8333,2.3,0.3986,1
9861b6d04e6ed43c,2024-03-09,Song Yadong,Petr Yan,1.645161,2.3,a,0.8,1.6452,0.1922,1
ebb758b49e82d0ed,2024-03-09,Pedro Munhoz,Kyler Phillips,1.420168,2.95,b,0.8333,2.95,0.4944,1
ebb758b49e82d0ed,2024-03-09,Kyler Phillips,Pedro Munhoz,1.420168,2.95,a,0.8462,1.4202,0.142,1
f0a9dfbb6f6ac852,2024-03-09,Michel Pereira,Michal Oleksiejczuk,2.3,1.645161,a,0.7778,2.3,0.343,1
f0a9dfbb6f6ac852,2024-03-09,Michal Oleksiejczuk,Michel Pereira,2.3,1.645161,b,0.7895,1.6452,0.1816,1
35f9beb94b4ef9e2,2024-03-16,Ovince Saint Preux,Kennedy Nzechukwu,5.55,1.16,b,0.6,1.16,-0.2621,0
35f9beb94b4ef9e2,2024-03-16,Kennedy Nzechukwu,Ovince Saint Preux,5.55,1.16,a,0.5714,5.55,0.3912,1
8bc0c220f7dcefa7,2024-03-16,Tai Tuivasa,Marcin Tybura,1.847458,1.980392,b,0.6111,1.9804,0.1062,1
8bc0c220f7dcefa7,2024-03-16,Marcin Tybura,Tai Tuivasa,1.847458,1.980392,a,0.6216,1.8475,0.0803,1
acc7392d48cc09a0,2024-03-16,Christian Rodriguez,Isaac Dulgarian,2.7,1.487805,b,1.0,1.4878,0.3279,1
acc7392d48cc09a0,2024-03-16,Isaac Dulgarian,Christian Rodriguez,2.7,1.487805,b,0.7778,1.4878,0.1056,1
127be512f86618b2,2024-03-23,Payton Talbott,Cameron Saaiman,2.36,1.617284,a,1.0,2.36,0.5763,1
127be512f86618b2,2024-03-23,Cameron Saaiman,Payton Talbott,2.36,1.617284,b,1.0,1.6173,0.3817,1
48ff3f1bcefbf965,2024-03-23,Miles Johns,Cody Gibson,1.704225,2.2,a,0.6667,1.7042,0.0799,1
48ff3f1bcefbf965,2024-03-23,Cody Gibson,Miles Johns,1.704225,2.2,b,0.6923,2.2,0.2378,1
72f123ddb4cc9d1c,2024-03-23,Billy Quarantillo,Youssef Zalal,1.769231,2.1,a,0.6667,1.7692,0.1014,1
72f123ddb4cc9d1c,2024-03-23,Youssef Zalal,Billy Quarantillo,1.769231,2.1,b,0.6316,2.1,0.1554,1
8c8337ce8437fe2e,2024-03-23,Ricardo Ramos,Julian Erosa,1.571429,2.45,a,0.6364,1.5714,0.0,0
8c8337ce8437fe2e,2024-03-23,Julian Erosa,Ricardo Ramos,1.571429,2.45,b,0.6087,2.45,0.2005,1
cd6452a463ec8a28,2024-03-23,Karl Williams,Justin Tafa,1.487805,2.7,a,1.0,1.4878,0.3279,1
cd6452a463ec8a28,2024-03-23,Justin Tafa,Karl Williams,1.487805,2.7,b,1.0,2.7,0.6296,1
d564e3a6c77d0c85,2024-03-23,Edmen Shahbazyan,AJ Dobson,2.6,1.520833,a,0.5556,2.6,0.1709,1
d564e3a6c77d0c85,2024-03-23,AJ Dobson,Edmen Shahbazyan,2.6,1.520833,b,0.5789,1.5208,-0.0786,0
de7cb625bdec0f91,2024-03-23,Kurt Holobaugh,Trey Ogden,2.05,1.8,b,0.3333,1.8,-0.2222,0
de7cb625bdec0f91,2024-03-23,Trey Ogden,Kurt Holobaugh,2.05,1.8,a,0.4286,2.05,-0.0592,0
faf19712bd7ea41e,2024-03-23,Amanda Ribas,Rose Namajunas,1.458716,2.8,a,0.7,1.4587,0.0145,0
faf19712bd7ea41e,2024-03-23,Rose Namajunas,Amanda Ribas,1.458716,2.8,b,0.6667,2.8,0.3095,1
636b01ee49925e49,2024-03-30,Nate Landwehr,Jamall Emmers,2.42,1.588235,a,0.5714,2.42,0.1582,1
636b01ee49925e49,2024-03-30,Jamall Emmers,Nate Landwehr,2.42,1.588235,b,0.6,1.5882,-0.0296,0
77992b8727382373,2024-03-30,Chris Weidman,Bruno Silva,1.571429,2.45,a,0.6111,1.5714,-0.0253,0
77992b8727382373,2024-03-30,Bruno Silva,Chris Weidman,1.571429,2.45,b,0.6216,2.45,0.2135,1
91aa08e910fb4412,2024-03-30,Bill Algeo,Kyle Nelson,3.4,1.33557,a,0.625,3.4,0.3309,1
91aa08e910fb4412,2024-03-30,Kyle Nelson,Bill Algeo,3.4,1.33557,b,0.5882,1.3356,-0.1605,0
976abc27a4e5e26a,2024-03-30,Julio Arce,Herbert Burns,1.294118,3.7,a,0.5556,1.2941,-0.2172,0
976abc27a4e5e26a,2024-03-30,Herbert Burns,Julio Arce,1.294118,3.7,b,0.5789,3.7,0.3087,1
99dc6d45cbdfa322,2024-03-30,Virna Jandiroba,Loopy Godinez,2.8,1.458716,b,0.7,1.4587,0.0145,0
99dc6d45cbdfa322,2024-03-30,Loopy Godinez,Virna Jandiroba,2.8,1.458716,a,0.6667,2.8,0.3095,1
de12349f334c964e,2024-03-30,Vicente Luque,Joaquin Buckley,1.675676,2.24,a,0.75,1.6757,0.1532,1
de12349f334c964e,2024-03-30,Joaquin Buckley,Vicente Luque,1.675676,2.24,b,0.7317,2.24,0.2853,1
e30250daa73005a8,2024-03-30,Nursulton Ruziboev,Sedriques Dumas,1.387597,3.1,a,1.0,1.3876,0.2793,1
e30250daa73005a8,2024-03-30,Sedriques Dumas,Nursulton Ruziboev,1.387597,3.1,b,1.0,3.1,0.6774,1
e6d4fdad2b3422d1,2024-03-30,Erin Blanchfield,Manon Fiorot,2.8,1.458716,a,1.0,2.8,0.6429,1
e6d4fdad2b3422d1,2024-03-30,Manon Fiorot,Erin Blanchfield,2.8,1.458716,a,1.0,2.8,0.6429,1
eb9f9f61507497a5,2024-03-30,Chidi Njokuani,Rhys McKee,1.769231,2.1,a,0.4,1.7692,-0.1652,0
eb9f9f61507497a5,2024-03-30,Rhys McKee,Chidi Njokuani,1.769231,2.1,b,0.4545,2.1,-0.0216,0
0b9cd718d7e329e8,2024-04-06,Court McGee,Alex Morono,3.85,1.277778,b,0.6667,1.2778,-0.1159,0
0b9cd718d7e329e8,2024-04-06,Alex Morono,Court McGee,3.85,1.277778,a,0.6757,3.85,0.4159,1
1685eecc7ef37fb5,2024-04-06,Melissa Mullins,Nora Cornolle,1.277778,3.85,a,1.0,1.2778,0.2174,1
1685eecc7ef37fb5,2024-04-06,Nora Cornolle,Melissa Mullins,1.277778,3.85,a,1.0,1.2778,0.2174,1
188e6416157e5a1f,2024-04-06,Norma Dumont,Germaine de Randamie,1.952381,1.869565,b,0.7778,1.8696,0.2429,1
188e6416157e5a1f,2024-04-06,Germaine de Randamie,Norma Dumont,1.952381,1.869565,b,0.7647,1.8696,0.2298,1
32375b4435fea5e6,2024-04-06,Morgan Charriere,Chepe Mariscal,1.704225,2.2,a,1.0,1.7042,0.4132,1
32375b4435fea5e6,2024-04-06,Chepe Mariscal,Morgan Charriere,1.704225,2.2,a,1.0,1.7042,0.4132,1
3ce96bb0c69b39be,2024-04-06,Brendan Allen,Chris Curtis,1.444444,2.85,a,0.8462,1.4444,0.1538,1
3ce96bb0c69b39be,2024-04-06,Chris Curtis,Brendan Allen,1.444444,2.85,b,0.8519,2.85,0.501,1
47f8812a335b6ce9,2024-04-06,Trevor Peek,Charlie Campbell,2.3,1.645161,b,1.0,1.6452,0.3922,1
47f8812a335b6ce9,2024-04-06,Charlie Campbell,Trevor Peek,2.3,1.645161,a,1.0,2.3,0.5652,1
6ff21ea2c75c48ed,2024-04-06,Ignacio Bahamondes,Christos Giagos,3.5,1.322581,a,0.6,3.5,0.3143,1
6ff21ea2c75c48ed,2024-04-06,Christos Giagos,Ignacio Bahamondes,3.5,1.322581,b,0.6364,1.3226,-0.1197,0
9c22ddb8d8fc1838,2024-04-06,Alexander Hernandez,Damon Jackson,1.540541,2.54,b,0.5556,2.54,0.1619,1
9c22ddb8d8fc1838,2024-04-06,Damon Jackson,Alexander Hernandez,1.540541,2.54,a,0.5789,1.5405,-0.0702,0
01f7c28804746979,2024-04-13,Charles Oliveira,Arman Tsarukyan,2.9,1.458716,b,0.8,1.4587,0.1145,1
01f7c28804746979,2024-04-13,Arman Tsarukyan,Charles Oliveira,2.9,1.458716,a,0.8095,2.9,0.4647,1
0c2e3988793b418c,2024-04-13,Bo Nickal,Cody Brundage,1.0625,10.0,a,1.0,1.0625,0.0588,1
0c2e3988793b418c,2024-04-13,Cody Brundage,Bo Nickal,1.0625,10.0,b,1.0,10.0,0.9,1
538ca98010ed00ec,2024-04-13,Sodiq Yusuff,Diego Lopes,2.2,1.704225,a,0.75,2.2,0.2955,1
538ca98010ed00ec,2024-04-13,Diego Lopes,Sodiq Yusuff,2.2,1.704225,a,0.7143,2.2,0.2597,1
66eddbe35056c06d,2024-04-13,Zhang Weili,Yan Xiaonan,1.21978,4.5,a,0.8,1.2198,-0.0198,0
66eddbe35056c06d,2024-04-13,Yan Xiaonan,Zhang Weili,1.21978,4.5,b,0.8095,4.5,0.5873,1
cf5e8f98159c3971,2024-04-13,Justin Gaethje,Max Holloway,2.54,1.540541,b,0.75,1.5405,0.1009,1
cf5e8f98159c3971,2024-04-13,Max Holloway,Justin Gaethje,2.54,1.540541,a,0.7544,2.54,0.3607,1
d95f21817a56eb05,2024-04-13,Calvin Kattar,Aljamain Sterling,2.54,1.540541,b,0.7895,1.5405,0.1404,1
d95f21817a56eb05,2024-04-13,Aljamain Sterling,Calvin Kattar,2.54,1.540541,a,0.7949,2.54,0.4012,1
e4931f3ab3bf4141,2024-04-13,Alex Pereira,Jamahal Hill,2.1,1.769231,a,0.8571,2.1,0.381,1
e4931f3ab3bf4141,2024-04-13,Jamahal Hill,Alex Pereira,2.1,1.769231,b,0.8667,1.7692,0.3014,1
eda1e8c285a0a788,2024-04-13,Jiri Prochazka,Aleksandar Rakic,2.05,1.8,a,0.75,2.05,0.2622,1
eda1e8c285a0a788,2024-04-13,Aleksandar Rakic,Jiri Prochazka,2.05,1.8,b,0.7778,1.8,0.2222,1
0976778a6e6cf8a8,2024-04-27,Gabriel Benitez,Maheshate,2.9,1.434783,a,0.5,2.9,0.1552,1
0976778a6e6cf8a8,2024-04-27,Maheshate,Gabriel Benitez,2.9,1.434783,b,0.4828,1.4348,-0.2142,0
417049c7a3d65ccc,2024-04-27,Don'Tale Mayes,Caio Machado,2.14,1.740741,a,0.4286,2.14,-0.0387,0
417049c7a3d65ccc,2024-04-27,Caio Machado,Don'Tale Mayes,2.14,1.740741,b,0.4667,1.7407,-0.1078,0
4915c8a588513c22,2024-04-27,Marnic Mann,Ketlen Souza,1.28169,3.8,a,0.5,1.2817,-0.2802,0
4915c8a588513c22,2024-04-27,Ketlen Souza,Marnic Mann,1.28169,3.8,a,0.3333,1.2817,-0.4469,0
55231cc4112334b4,2024-04-27,Rani Yahya,Victor Henry,3.95,1.266667,a,0.7222,3.95,0.4691,1
55231cc4112334b4,2024-04-27,Victor Henry,Rani Yahya,3.95,1.266667,a,0.7143,3.95,0.4611,1
681cd3cc6299d652,2024-04-27,Austin Hubbard,Michal Figlak,1.571429,2.45,a,0.375,1.5714,-0.2614,0
681cd3cc6299d652,2024-04-27,Michal Figlak,Austin Hubbard,1.571429,2.45,b,0.4118,2.45,0.0036,0
6ea77cb62aa2f276,2024-04-27,Tim Means,Uros Medic,3.1,1.357143,b,0.6,1.3571,-0.1368,0
6ea77cb62aa2f276,2024-04-27,Uros Medic,Tim Means,3.1,1.357143,a,0.6364,3.1,0.3138,1
7ca5604d99220e88,2024-04-27,Jonathan Pearce,David Onama,1.617284,2.36,a,0.7143,1.6173,0.096,1
7ca5604d99220e88,2024-04-27,David Onama,Jonathan Pearce,1.617284,2.36,b,0.6667,2.36,0.2429,1
2db0998b24c11ea0,2024-05-04,Paul Craig,Caio Borralho,1.192308,4.9,b,1.0,4.9,0.7959,1
2db0998b24c11ea0,2024-05-04,Caio Borralho,Paul Craig,1.192308,4.9,a,1.0,1.1923,0.1613,1
2faf5b8d708f8e94,2024-05-04,Joaquim Silva,Drakkar Klose,1.5,2.54,b,0.8,2.54,0.4063,1
2faf5b8d708f8e94,2024-05-04,Drakkar Klose,Joaquim Silva,1.5,2.54,a,0.8095,1.5,0.1429,1
3e74caa9fff4a5eb,2024-05-04,Michel Pereira,Ihor Potieria,4.7,1.206186,a,0.8,4.7,0.5872,1
3e74caa9fff4a5eb,2024-05-04,Ihor Potieria,Michel Pereira,4.7,1.206186,b,0.8095,1.2062,-0.0195,0
3f419fce8ba8aa0e,2024-05-04,Alexandre Pantoja,Steve Erceg,2.5,1.555556,b,1.0,1.5556,0.3571,1
3f419fce8ba8aa0e,2024-05-04,Steve Erceg,Alexandre Pantoja,2.5,1.555556,a,0.8571,2.5,0.4571,1
8a121f9c48f3773c,2024-05-04,Elves Brener,Myktybek Orolbai,3.05,1.4,a,1.0,3.05,0.6721,1
8a121f9c48f3773c,2024-05-04,Myktybek Orolbai,Elves Brener,3.05,1.4,a,1.0,3.05,0.6721,1
a8718a3419a11e15,2024-05-04,Anthony Smith,Vitor Petrino,1.243902,4.2,b,1.0,4.2,0.7619,1
a8718a3419a11e15,2024-05-04,Vitor Petrino,Anthony Smith,1.243902,4.2,a,0.8889,1.2439,0.085,1
b3d88eaea611a4a8,2024-05-04,Jose Aldo,Jonathan Martinez,2.4,1.60241,b,0.7692,1.6024,0.1452,1
b3d88eaea611a4a8,2024-05-04,Jonathan Martinez,Jose Aldo,2.4,1.60241,a,0.7407,2.4,0.3241,1
c456b1950208e0b2,2024-05-04,Jack Shore,Joanderson Brito,1.458716,2.8,a,0.8571,1.4587,0.1716,1
c456b1950208e0b2,2024-05-04,Joanderson Brito,Jack Shore,1.458716,2.8,a,0.8182,1.4587,0.1326,1
c84a29f426f1aab7,2024-05-04,Karolina Kowalkiewicz,Iasmin Lucindo,1.28169,3.8,b,0.6667,3.8,0.4035,1
c84a29f426f1aab7,2024-05-04,Iasmin Lucindo,Karolina Kowalkiewicz,1.28169,3.8,a,0.7143,1.2817,-0.0659,0
13d8d5cd83e5b57e,2024-05-11,Tabatha Ricci,Tecia Pennington,2.28,1.657895,a,0.6667,2.28,0.2281,1
13d8d5cd83e5b57e,2024-05-11,Tecia Pennington,Tabatha Ricci,2.28,1.657895,b,0.6923,1.6579,0.0891,1
420a5e3b4010ebef,2024-05-11,Chase Hooper,Viacheslav Borshchev,1.833333,1.909091,a,0.625,1.8333,0.0795,1
420a5e3b4010ebef,2024-05-11,Viacheslav Borshchev,Chase Hooper,1.833333,1.909091,b,0.6471,1.9091,0.1232,1
4b45f190122a1ce1,2024-05-11,Charles Johnson,Jake Hadley,1.980392,1.847458,b,0.5,1.8475,-0.0413,0
4b45f190122a1ce1,2024-05-11,Jake Hadley,Charles Johnson,1.980392,1.847458,b,0.4667,1.8475,-0.0746,0
8aa07b6cc40f0cb2,2024-05-11,Alex Caceres,Sean Woodson,1.33557,3.2,b,0.8333,3.2,0.5208,1
8aa07b6cc40f0cb2,2024-05-11,Sean Woodson,Alex Caceres,1.33557,3.2,a,0.8462,1.3356,0.0974,1
8d9bcbb48888a5a3,2024-05-11,Terrance McKinney,Esteban Ribovics,1.666667,2.2,a,0.625,1.6667,0.025,0
8d9bcbb48888a5a3,2024-05-11,Esteban Ribovics,Terrance McKinney,1.666667,2.2,a,0.6,1.6667,0.0,0
ccf3b6eda4c2a564,2024-05-11,JJ Aldrich,Veronica Hardy,1.847458,1.980392,a,0.6429,1.8475,0.1016,1
ccf3b6eda4c2a564,2024-05-11,Veronica Hardy,JJ Aldrich,1.847458,1.980392,b,0.6207,1.9804,0.1157,1
e98eb6de29c62c9c,2024-05-11,Waldo Cortes-Acosta,Robelis Despaigne,1.434783,2.9,b,1.0,2.9,0.6552,1
e98eb6de29c62c9c,2024-05-11,Robelis Despaigne,Waldo Cortes-Acosta,1.434783,2.9,b,0.8182,2.9,0.4734,1
ec5d705232983b87,2024-05-11,Billy Ray Goff,Trey Waters,1.60241,2.3,a,1.0,1.6024,0.3759,1
ec5d705232983b87,2024-05-11,Trey Waters,Billy Ray Goff,1.60241,2.3,a,1.0,1.6024,0.3759,1
17aa636aa98678d3,2024-05-18,Edson Barboza,Lerone Murphy,1.60241,2.3,b,1.0,2.3,0.5652,1
17aa636aa98678d3,2024-05-18,Lerone Murphy,Edson Barboza,1.60241,2.3,a,1.0,1.6024,0.3759,1
20220ace492af368,2024-05-18,Themba Gorimbo,Ramiz Brahimaj,2.02,1.819672,a,0.6667,2.02,0.1716,1
20220ace492af368,2024-05-18,Ramiz Brahimaj,Themba Gorimbo,2.02,1.819672,b,0.7143,1.8197,0.1647,1
85ddb65429a9d517,2024-05-18,Khaos Williams,Carlston Harris,1.819672,2.02,b,0.8,2.02,0.305,1
85ddb65429a9d517,2024-05-18,Carlston Harris,Khaos Williams,1.819672,2.02,b,0.7333,2.02,0.2383,1
052f53e006b28132,2024-06-08,Jared Cannonier,Nassourdine Imavov,2.1,1.769231,b,0.7143,1.7692,0.1491,1
052f53e006b28132,2024-06-08,Nassourdine Imavov,Jared Cannonier,2.1,1.769231,a,0.7333,2.1,0.2571,1
2d12ae4683bbf433,2024-06-08,Dominick Reyes,Dustin Jacoby,2.9,1.4,a,0.6,2.9,0.2552,1
2d12ae4683bbf433,2024-06-08,Dustin Jacoby,Dominick Reyes,2.9,1.4,b,0.619,1.4,-0.0952,0
393f9bc7b51791a6,2024-06-08,Miguel Baeza,Punahele Soriano,2.6,1.520833,a,0.5,2.6,0.1154,1
393f9bc7b51791a6,2024-06-08,Punahele Soriano,Miguel Baeza,2.6,1.520833,a,0.4667,2.6,0.0821,1
3b12094dd48c2dc5,2024-06-08,Julian Marquez,Zachary Reese,2.14,1.689655,a,0.5,2.14,0.0327,1
3b12094dd48c2dc5,2024-06-08,Zachary Reese,Julian Marquez,2.14,1.689655,b,0.4615,1.6897,-0.1303,0
b34abcfe4c2e8a57,2024-06-08,Raul Rosas Jr.,Ricky Turcios,3.2,1.33557,a,0.6667,3.2,0.3542,1
b34abcfe4c2e8a57,2024-06-08,Ricky Turcios,Raul Rosas Jr.,3.2,1.33557,b,0.7143,1.3356,-0.0345,0
dcc0c53100fa1dd2,2024-06-08,Brunno Ferreira,Dustin Stoltzfus,1.350877,3.3,a,0.6667,1.3509,-0.0736,0
dcc0c53100fa1dd2,2024-06-08,Dustin Stoltzfus,Brunno Ferreira,1.350877,3.3,b,0.7143,3.3,0.4113,1
3b1438e9ec64990e,2024-06-15,Asu Almabayev,Jose Johnson,4.1,1.253165,a,1.0,4.1,0.7561,1
3b1438e9ec64990e,2024-06-15,Jose Johnson,Asu Almabayev,4.1,1.253165,b,1.0,1.2532,0.202,1
6bdb93f9b4581bf6,2024-06-15,Douglas Silva de Andrade,Miles Johns,2.4,1.555556,b,0.7143,1.5556,0.0714,1
6bdb93f9b4581bf6,2024-06-15,Miles Johns,Douglas Silva de Andrade,2.4,1.555556,a,0.7333,2.4,0.3167,1
6f31285305881fe3,2024-06-15,Jimmy Flick,Nate Maness,5.5,1.138889,b,0.6667,1.1389,-0.2114,0
6f31285305881fe3,2024-06-15,Nate Maness,Jimmy Flick,5.5,1.138889,a,0.6923,5.5,0.5105,1
78a7bf038e56881d,2024-06-15,Timmy Cuamba,Lucas Almeida,1.505051,2.64,b,0.3333,2.64,-0.0455,0
78a7bf038e56881d,2024-06-15,Lucas Almeida,Timmy Cuamba,1.505051,2.64,a,0.4286,1.5051,-0.2359,0
7f14be4e45bca6bd,2024-06-15,Alex Perez,Tatsuro Taira,1.384615,2.95,b,1.0,2.95,0.661,1
7f14be4e45bca6bd,2024-06-15,Tatsuro Taira,Alex Perez,1.384615,2.95,a,1.0,1.3846,0.2778,1
94f5b35b2b6c72b1,2024-06-15,Melquizael Costa,Shayilan Nuerdanbieke,2.8,1.420168,b,0.6,1.4202,-0.1041,0
94f5b35b2b6c72b1,2024-06-15,Shayilan Nuerdanbieke,Melquizael Costa,2.8,1.420168,a,0.5455,2.8,0.1883,1
ab7bc93bdf4132c4,2024-06-15,Josh Quinlan,Adam Fugitt,1.689655,2.14,a,0.3333,1.6897,-0.2585,0
ab7bc93bdf4132c4,2024-06-15,Adam Fugitt,Josh Quinlan,1.689655,2.14,a,0.4286,1.6897,-0.1633,0
e47523ac32bfa24c,2024-06-15,Jeka Saragih,Westin Wilson,1.277778,3.6,a,0.5,1.2778,-0.2826,0
e47523ac32bfa24c,2024-06-15,Westin Wilson,Jeka Saragih,1.277778,3.6,b,0.4,3.6,0.1222,1
fea3a0643218e16b,2024-06-15,Brady Hiestand,Garrett Armfield,1.350877,3.3,a,0.6667,1.3509,-0.0736,0
fea3a0643218e16b,2024-06-15,Garrett Armfield,Brady Hiestand,1.350877,3.3,b,0.7143,3.3,0.4113,1
774fb0c0c1c2bc6a,2024-06-22,Nasrat Haqparast,Jared Gordon,3.05,1.4,a,0.6667,3.05,0.3388,1
774fb0c0c1c2bc6a,2024-06-22,Jared Gordon,Nasrat Haqparast,3.05,1.4,b,0.68,1.4,-0.0343,0
8db5cf5df713a7e9,2024-06-22,Kyung Ho Kang,Muin Gafurov,1.512821,2.5,a,0.6667,1.5128,0.0056,0
8db5cf5df713a7e9,2024-06-22,Muin Gafurov,Kyung Ho Kang,1.512821,2.5,b,0.64,2.5,0.24,1
8ddd53a7ed3754d5,2024-06-22,Kelvin Gastelum,Daniel Rodriguez,2.7,1.454545,b,0.7,1.4545,0.0125,0
8ddd53a7ed3754d5,2024-06-22,Daniel Rodriguez,Kelvin Gastelum,2.7,1.454545,a,0.6667,2.7,0.2963,1
9d5f562e0572058c,2024-06-22,Johnny Walker,Volkan Oezdemir,2.1,1.769231,a,0.5833,2.1,0.1071,1
9d5f562e0572058c,2024-06-22,Volkan Oezdemir,Johnny Walker,2.1,1.769231,b,0.56,1.7692,-0.0052,0
